rawContent,date,lang
"🚨¡MUCHA ATENCIÓN, AZULCREMAS! 🚨📲 https://t.co/R3LFvgWeb2Una estrella que juega actualmente en la Premier League confesó que le gustaría jugar en el Club América por la grandeza del equipo. Ese si sería un 💣 para el mercado. 😳🤯 https://t.co/k7RlEVvGIw",2023-04-11,es
@Lilywhite_Rose Premier League yes. Get relegated for either of the other 2 no.,2023-04-11,en
Erling Haaland llegó a los 45 goles en la 2022-23:🆕 Se convirtió en el máximo goleador de un equipo de la Premier League en una temporada (superó a Van Nistelrooy y Salah).💥 36 goles en 24 partidos de por vida en la UCL.✅ 30 goles en 27 partidos esta Premier League.🧵 https://t.co/ATnzj1jQ4E,2023-04-11,es
"Goleada del Manchester City en casa vs Bayern Munich. Eliminatoria encarrilada para seguir luchando por la Premier League. Jugando así, MUY favoritos para la Champions pero... Es el City y seguramente jugará vs Madrid que ya sabemos lo que pasa.... https://t.co/yCd0xjuoNX",2023-04-11,es
Leicester City está a un paso del descenso #PremierLeague https://t.co/PIrUqTQ6OJ https://t.co/Ie2zNJp7Td,2023-04-04,es
"@BarcaFogo Não vou criar memórias falsas aqui, mas eu literalmente nunca vi um jogos o Oscar na época de Chelsea. No máximo vi vídeos no YouTubeAgora o Coutinho o principal responsável por eu começar a acompanhar Premier League na hora, era muito foda ver ele jogando.",2023-04-04,pt
⚽️🏴󠁧󠁢󠁥󠁮󠁧󠁿 #PremierLeague ⚽️🏴󠁧󠁢󠁥󠁮󠁧󠁿#Bournemouth 0-2 #Brighton 27' E. Ferguson; 90+1' J. Enciso#LeedsUnited 2-1 #NottinghamForest 20' J. Harrison / 45+1' L. Sinisterra;12' O. Mangala#LeicesterCity 1-2 #AstonVilla 35' H. Barnes / 24' O. Watkins; 87' B. Traore,2023-04-04,ca
¡FINAL!⚽️🇩🇪 #CopaDeAlemania ⚽️🇩🇪- Cuartos de final -#Frankfurt 2-0 #UnionBerlin11' R. Kolo Muani; 12' R. Kolo Muani#BayernMunich 1-2 #Friburgo 19' D. Upamecano / 27' N. Hofler; 90+5' L. Holer⚽️🏴󠁧󠁢󠁥󠁮󠁧󠁿 #PremierLeague ⚽️🏴󠁧󠁢󠁥󠁮󠁧󠁿#Chelsea 0-0 #Liverpool,2023-04-04,es
@ProudFede And Ronaldo didn't score in 29 out of his 42 Premier League games since his Man Utd return. Only had 3 assists. But these Ronaldo fans want you to believe they would have been relegated without him.,2023-04-04,en
Chelsea have created 57 big chances this premier league season and have missed 42 of them lmao,2023-04-04,en
"@dukeallion @playitcool03 @CFC_Janty My bad 😂 regardless he won a golden boot in seria A, La liga and premier league only player to ever do that. https://t.co/GUTrlUynTS",2023-04-04,en
"Suarez's impact in 2011/12 Premier League season went beyond scoring goals, ranking 3rd in dribbles per game among players with 30+ games https://t.co/sgmtL5C6tl",2023-04-04,en
"@iamtbabz @gabriella_oma I'm still surprised as to how he starts for a team like Chelsea, he's not even a premier league material at all.",2023-04-04,en
@cavatoi95 cousin ton club il est 11 (ONZIÈME) de premier league ptdtrrr comportement chef comportement,2023-04-04,fr
"Chelsea vs. Liverpool prediction, odds, start time: 2023 English Premier League picks, best bets for April 4 - Chelsea #Chelsea -  https://t.co/Z976piVHfI",2023-04-04,en
@TFoot__ Mais au stade y a des chameaux qui regarde le match et il compare à Premier league,2023-04-04,fr
"Meski Chelsea Ditahan Liverpool 0-0, Bruno Saltor Akui Senang dengan Performa The Blues #LengkapCepatBeritanya #Bola #SepakBola #LigaInggris #PremierLeague #EPL . https://t.co/Y7sP26QTwy",2023-04-04,in
You can see Arsenal being at 1.09 and they look like they hold all the cards in their hands. Let's examine some other examples from the past: Premier League last year:City and Liverpool had epic seasons of 90+ points - enough to win the tittle most of the time...,2023-04-04,en
"@RichScrafton Never liked Forest. Arrogant, billy-big-bollocks club that acted like they had a divine right to be in the Premier League when they weren’t in it.Won’t be disappointed in the slightest if they go down",2023-04-04,en
@BetaKopites ga cocok di premier league,2023-04-04,in
@meskin_around Arsenal have 3 premier league titles and Chelsea who was founded in 04 have more.,2023-04-04,en
Man City Premier League points tally after 29 games in last 10 seasons… 21/22 - 7020/21 - 6819/20 - 6018/19 - 7117/18 - 78 (Centurions)16/17 - 5815/16 - 5114/15 - 5813/14 - 6412/13 - 62💪 Arsenal currently sit on 72 points after 29 games.,2023-04-04,en
¡Mañana tenemos #PREMIERxESPN! ⚽️West Ham vs. Newcastle▶️ No te pierdas la 🏴󠁧󠁢󠁥󠁮󠁧󠁿 #PremierLeague en #StarPlusLA https://t.co/bvyvYcJSSP,2023-04-04,es
¡Mañana tenemos #PREMIERxESPN! ⚽️West Ham vs. Newcastle▶️ No te pierdas la 🏴󠁧󠁢󠁥󠁮󠁧󠁿 #PremierLeague en #StarPlusLA https://t.co/h2xVs5Z00A,2023-04-04,es
@LuizPauloAmaro2 Brentford é um dos clubes mais físicos da Premier League. É jogo para ele começar.,2023-04-04,pt
@NotAkuien @nicknbagenda live look at messi premier league trophy case too,2023-04-04,en
@lfcryxn The last time someone won we were premier league champions....,2023-04-04,en
❤️#arsenal &amp; #PremierLeague https://t.co/rjpeqXZEFs,2023-04-04,und
"Toney could be a 15 goal-15 assist Premier League striker with good service - from Sancho and Bruno, and players he can create for - like Rashford and Bruno. He creates a ton of chances for Mbeumo and Wissa.",2023-04-04,en
@RVCJ_FB Bhai ye Indian Premeir League hai Imported Premier league nahi.,2023-04-04,fr
"VIDEO. El paraguayo Julio Enciso, quien anotó su primer gol en la Premier League, se encontró con un obstáculo durante una entrevista, pero fue salvado por un campeón del mundo. https://t.co/iuaTqre7fU",2023-04-04,es
[Video] Golazo de taco pavimentó importante victoria de Brighton en la Premier League #CooperativaContigo https://t.co/6XNlRaVFMi https://t.co/JIQkwlV5W7,2023-04-04,es
[Video] Golazo de taco pavimentó importante victoria de Brighton en la Premier League #CooperativaContigo https://t.co/4VFb9684uf https://t.co/flbgEfijcF,2023-04-04,es
Arsenal 4-1 Leeds: Player ratings as Gunners restore eight-point lead at Premier League summit | 90MIN https://t.co/PnBEKHcrue,2023-04-04,en
Declan Rice via stories do Instagram.📸O homem estar feliz!!😁#WHUFC #WHU #PremierLeague https://t.co/8Al9HlyP4V,2023-04-04,pt
FOOT MERCATO 🔵 Premier League : le blues continue pour Chelsea tenu en échec par Liverpool  👉 Lire l'article :  https://t.co/IrDSZ4jLDp https://t.co/4m5MCWuVRa,2023-04-04,fr
Every Angle: Enciso WALKS IN His First Premier League Goal! https://t.co/iWQQUxXodB #BHAFC,2023-04-04,en
Mitoma Quizzed On Premier League Players From Japan https://t.co/P15NoeGx2G #BHAFC,2023-04-04,en
IPL 2023 ABD'de ücretsiz olarak nasıl izlenir: Tüm maçlar nerede canlı yayınlanır?https://t.co/H4TSLFHhoF #Hindistan #Indian #PremierLeague #WillowTV,2023-04-04,tr
@CentralMaguire Aquela sobre a Premier League @PL_InsiderBR,2023-04-04,es
"Sheffield United in the premier league will be dominant at home n show fight on the road,these premier league clubs that spend hundreds of millions on players bottle it",2023-04-04,en
"Así quedó la tabla de posiciones de la Premier League, tras la disputa de los partidos postergados https://t.co/CuNRPrJCaN https://t.co/k8GnhkS1YF",2023-04-04,es
#サッカー #プレミアリーグ #三笘薫 #ブライトンhttps://t.co/1xIQygIUfPブライトン三笘、アシストで貢献　イングランド・プレミアリーグ詳しくは https://t.co/SuK1f4sC1S#PremierLeague,2023-04-04,ja
We got Super  Jurgen klopp he knows exactly what we need Allison at the back Mo Salah in Attack Arsenal won’t win the Premier League,2023-04-04,en
PRÓXIMO PARTIDO 🆚️Brentford🏆Premier League🏟Old Trafford ⏱️ 15:00 hs (PY)#MUFC #MUNBRE #PremierLeague https://t.co/PifMkFmKzn,2023-04-04,es
"@DonHusam6 Do not play with me habibi... this is life and death here a premier league is potentially won if we win at your place.I think we lose, Virgil back and Anfield roaring.Then again I didn't watch that Chelsea game I watched our U18s win an FA Youth Cup semi final instead.",2023-04-04,en
@Pete_Js @MrDtAFC Liverpool beat united 7 0 this season. That's one of the most embarrassing Premier league results of all time. An field can be chaos,2023-04-04,en
@YekoyadaUG Premier league has got a second ERIC TEN HAG in that man,2023-04-04,en
🚨 BREAKING: Chelsea have stunned everyone by agreeing a deal with this Premier League manager. He is leaving his job to join Chelsea! 😱Full Story: https://t.co/fN5Dyv2dPi https://t.co/CVsjzVHP9L,2023-04-04,en
Brighton &amp; Aston Villa dreaming of Europe after Liverpool draw | Premier League Update | NBC Sports https://t.co/xqYZYrx0Rm #PremierLeague,2023-04-04,en
Premier League form table after Chelsea draw with Liverpool https://t.co/W6RX7eP3gC,2023-04-04,en
"Esta gente esta comparando goles en la premier league con goles en la liga de arabia saudita, no es joda",2023-04-04,es
Atacante da Premier League é suspenso por oito jogos após empurrar árbitrohttps://t.co/4pdp9gDnOI,2023-04-04,pt
Jogos dessa quarta-feira na Premier League. #PL https://t.co/Fw9xm9eA0S,2023-04-04,pt
"@McPiccolaDios El partido es asqueroso de malo, parece pelea por el descenso de la chilean premier league",2023-04-04,es
Leeds domina e vence o Nottingham Forest de Danilo e Scarpa na Premier LeagueVEJA OS MELHORES MOMENTOS! 👇 #FutebolNaESPN #PremierLeagueNaESPN #ESPNnoStarPlus https://t.co/gQDP7I6rmF,2023-04-04,pt
"Como mierda jugó en la premier league Rondón. 2,40 x 7,20 mide el arco",2023-04-04,es
@FFCJamieB BTW I wasn’t serious about suing 😀 but that was stupid by Mitrovic and impacts so many other teams not just Fulham. One for the Premier League to think about.,2023-04-04,en
Oh wow Americans get 14 min Premier league highlights  on YouTube NBC?😲😲..so unfair !!,2023-04-04,en
Klopp is the worst manager in the premier league this season.,2023-04-04,en
@Dan23_92 @ScouseCommie And those who chat shit will blame klopp. A season in the wilderness with a reliance on the academy is just what is needed for normal football to beat champions bloody league premier league Bollox. Klopp deserves rebuild I don’t give a flying fig about top four if he stays,2023-04-04,en
Harry Kane chasing Premier League legend's record but former star achieved feat in a different wayhttps://t.co/xbclzQIjGJ,2023-04-04,en
Débrief #CHELIV  ➡️#Kante peut pas tout faire...Il nous faudra une longue thérapie de groupe pour se remettre de cette saison 🫠▶️https://t.co/5oWAMxhFGf#Chelsea #Liverpool #PremierLeague #Klopp https://t.co/Hlur3GK3vw,2023-04-04,fr
It’s April 2023 and Sadio Mane who apparently has a bigger legacy in the Premier League then Eden Hazard according to Liverpool fans has managed to get 6 league goals and is the reason why Bayern weren’t comfortably winning their domestic league 😭😭😭,2023-04-04,en
"Até pouco tempo atrás eu ainda tava achando que o City no final ia sair como Campeão da Premier League, mas o Arsenal tá muito bem e merece muito esse título pela temporada que tá fazendo Assim como o Napoli na Itália, também tô torcendo por esse título do Arsenal",2023-04-04,pt
What a premier league season…will be remembered for coaches sacking,2023-04-04,en
"En los 80s prendíamos canal 5 los sábados temprano para ver fútbol alemán, en los 90s veíamos al joven @EnriqueHanania para ver los compactos de la “nueva” premier league. Mira lo que son estos goles de Bergkamp con el Arsenal.",2023-04-04,es
The Premier League are Starting to gather their Army against us.,2023-04-04,en
#PREMIERLEAGUE 🏴󠁧󠁢󠁥󠁮󠁧󠁿⚽Katër ndeshjet e fundit mes Chelseat dhe Liverpoolit 🤐📸bbc https://t.co/Ygv9RHdWsj,2023-04-04,da
VAR Error Against Arsenal: Lee Mason Quits As Premier League Referee https://t.co/SjEpwNdU5q,2023-04-04,en
Liverpool play out Premier League draw with Chelsea https://t.co/a626VTanjO #LFC,2023-04-04,en
James Milner up to third on all-time Premier League appearances list#LFChttps://t.co/RMdhkaRl6h,2023-04-04,en
